0, 0
5.44571, 3.60507
7.25951, 3.66845
7.25951, 4.53251
7.25951, 4.54922
7.25951, 4.64061
7.25951, 5.41805
7.25951, 5.42053
7.25951, 5.43277
7.25951, 5.45345
7.25951, 5.48318
7.25951, 5.48318
7.40147, 5.5405
7.40147, 5.5405
7.40147, 5.58459
7.40147, 5.59857
7.40147, 5.63551
7.40147, 5.63551
7.40147, 5.63551
7.40147, 5.63551
7.40147, 6.33065
7.40147, 6.33065
7.40147, 6.40565
7.40147, 6.42791
7.40147, 6.42791
7.40147, 6.42791
7.40147, 6.42791
7.40147, 6.45006
7.40147, 6.45006
7.40147, 6.45006
9.17, 0.132666
9.17, 3.64891
9.17, 3.76196
9.17, 4.5536
9.17, 4.61642
9.17, 4.65734
9.17, 4.65734
9.17, 4.66076
9.17, 4.73367
9.17, 5.47175
9.17, 5.49209
9.17, 5.49209
9.17, 5.51786
9.17, 5.53582
9.17, 5.53653
9.17, 5.53653
9.17, 5.54433
9.17, 5.54433
9.17, 5.5469
9.17, 5.59085
9.17, 5.76627
9.17, 5.76627
9.17, 6.38683
9.17, 6.38683
9.17, 6.38683
9.17, 6.38683
9.17, 6.38683
9.17, 6.38683
9.17, 6.38683
9.17, 6.38683
9.17, 0.250308
9.17, 2.9109
9.17, 3.71875
9.17, 3.75174
9.17, 4.60686
9.17, 4.64094
9.17, 4.65715
9.17, 4.78806
9.27931, 5.46719
9.27931, 5.51107
9.27931, 5.51277
9.27931, 5.53218
9.27931, 5.54625
9.27931, 5.54625
9.27931, 5.55617
9.27931, 5.55721
9.27931, 5.57605
9.27931, 5.57605
9.27931, 5.57605
9.27931, 5.60887
9.27931, 5.60887
9.27931, 5.69998
9.27931, 5.701
9.27931, 6.3672
9.27931, 6.3672
9.27931, 6.3672
9.27931, 6.3672
9.27931, 6.3672
9.27931, 6.3672
9.27931, 6.3672
9.27931, 1.01806
9.27931, 2.8996
9.27931, 3.75389
9.27931, 3.79692
9.27931, 4.60109
9.27931, 4.62504
9.27931, 4.6616
9.27931, 4.67266
9.27931, 5.48976
9.27931, 5.48976
9.27931, 5.5291
9.27931, 5.5426
9.27931, 5.5426
9.27931, 5.55079
9.27931, 5.57408
9.27931, 5.57629
9.27931, 5.59625
9.27931, 5.59625
9.27931, 5.60597
9.27931, 5.60597
9.27931, 5.60597
9.27931, 5.63117
9.27931, 5.64464
9.27931, 5.68962
9.27931, 6.36967
9.27931, 6.39824
9.27931, 6.39824
9.27931, 6.39824
9.27931, 6.39824
9.27931, 6.39824
10.3102, 0.984415
10.3102, 2.88494
10.3102, 3.80712
10.3102, 4.54059
11.0554, 4.62262
11.0554, 4.74082
11.0554, 5.03495
11.0554, 5.04464
11.0554, 5.51853
11.0554, 5.58135
11.0554, 5.61994
11.0554, 5.66552
11.0554, 5.71122
11.0554, 5.76806
11.0554, 5.76806
11.0554, 5.81643
11.0554, 5.81643
11.0554, 6.47421
11.0554, 6.47421
11.0554, 6.47421
11.0554, 6.482
11.0554, 6.482
11.0554, 6.482
11.0554, 6.48588
11.0554, 6.6096
11.0554, 6.6096
11.0554, 6.6096
11.0554, 6.6096
11.0554, 6.6096
